NVAR: 56 
VARNAMES: CID CIDint IDSURVEY TYPE FIELD CUTFLAG_SNANA zHD zHDERR z zERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB SIM_TYPE_INDEX SIM_NONIA_INDEX SIM_ZCMB SIM_DLMAG SIM_PKMJD SIMx1 SIMc SIMbeta SIM_x0 SIM_mb SIMZ MWEBV T0GAPMAX delmu RA DECL MU MUMODEL MUERR MUERR_RAW MURES MUPULL ERRCODE SIM_MU SIM_MB 

# SALT2mu fit results: 
#  NSNFIT   = 349    [ true CC/(Ia+CC) = 0.0000) ] 
#  -2log(L) = 323.41    
#  chi2(Ia)/dof = 323.41/348 = 0.986    
#  sigint   = 0.1100  (1 iterations)
#  Omega_L        =      0.69237 +-    0.01293   
#  M0avg          =    -30.00500 
#  m0-M0avg chi2/dof = 0.0 / -1 
 
SN: 326 326 10 101 X3 1 0.55292 0.00100 0.55352 0.00100 -9 -9 26.7160 22.0005 20.7595 56913.250 0.525 0.1327 0.3327 9.28056e-02 3.57683e-02 23.3658 4.40189e-02 8.08490e-06 3.34521e-07 2.15779e-03 -5.08568e-08 -9.00099e-09 44 36.8089 0.8025 1 0 0.5522 42.5209 56912.855 0.3560 6.17067e-02 3.2000 8.56207e-06 23.3036 0.5522 8.09700e-03 5.1295 -8.11160e-02 53.193356 -27.514025  42.4574 42.5179  0.1472  0.0979 -0.061 -0.411 0 42.5209 12.6686 
SN: 327 327 10 101 C1 1 0.75986 0.00100 0.76051 0.00100 -9 -9 9.6687 9.1122 6.6069 56937.801 0.056 1.6179 0.7553 -1.32098e-01 5.07639e-02 23.7014 7.16147e-02 5.93520e-06 4.04683e-07 1.15848e-02 -2.32529e-07 -4.22672e-09 60 32.6615 0.9989 1 0 0.7606 43.3679 56937.484 0.3025 -7.57598e-02 3.2000 5.84460e-06 23.7181 0.7606 9.98300e-03 9.0816 0.3416 53.932117 -28.460581  43.7206 43.3572  0.2275  0.1991  0.363  1.597 0 43.3679 13.0831 
SN: 329 329 10 101 X1 1 0.39624 0.00100 0.39725 0.00100 -9 -9 28.5343 23.4147 18.7442 56602.582 0.463 -1.76594e-03 0.3300 2.08858e-02 3.22238e-02 22.3236 4.14012e-02 2.11135e-05 8.20643e-07 1.92921e-03 -1.06496e-07 -1.75862e-08 41 33.4681 0.7922 1 0 0.3957 41.6571 56602.664 -4.63886e-02 4.96032e-02 3.2000 1.86675e-05 22.4573 0.3957 3.99150e-02 5.7144 -5.17390e-02 41.928177 -1.257524  41.6265 41.6556  0.1440  0.0930 -0.029 -0.202 0 41.6571 11.8223 
SN: 330 330 10 101 C1 1 0.35601 0.00100 0.35700 0.00100 -9 -9 25.7512 23.8667 23.2870 56933.926 0.265 -1.50169e+00 0.2523 -4.59816e-02 3.43355e-02 22.0747 4.83757e-02 2.65533e-05 1.20985e-06 2.56028e-03 -1.83620e-07 -3.04187e-08 44 48.4439 0.2983 1 0 0.3565 41.3908 56934.035 -1.51973e+00 -1.83867e-02 3.2000 2.41058e-05 22.1797 0.3565 2.86960e-02 11.7820 -2.41890e-02 40.952305 -1.717857  41.3816 41.3830  0.1408  0.0878 -0.001 -0.010 0 41.3908 11.5447 
SN: 331 331 10 101 C1 1 0.38688 0.00100 0.38789 0.00100 -9 -9 22.5261 19.5630 16.2947 56960.148 0.237 -6.46158e-01 0.2207 -1.40406e-02 2.85632e-02 22.1595 3.61297e-02 2.45593e-05 8.31003e-07 1.29682e-03 -9.21562e-08 -1.61630e-08 56 38.9227 0.9600 1 0 0.3880 41.6064 56960.227 -5.73541e-01 1.75472e-02 3.2000 2.00849e-05 22.3778 0.3880 9.70800e-03 5.0408 -1.33341e-01 9.911283 -43.105679  41.4839 41.5945  0.1351  0.0784 -0.111 -0.819 0 41.6064 11.7428 
SN: 333 333 10 101 X3 1 0.73270 0.00100 0.73335 0.00100 -9 -9 16.4851 14.3125 12.4823 56985.828 0.792 -1.47479e+00 0.6352 7.42702e-02 6.62505e-02 24.1347 5.37388e-02 3.98211e-06 2.02054e-07 1.08454e-02 -7.66825e-08 -4.93338e-09 18 23.6789 0.2088 1 0 0.7307 43.2611 56985.238 -3.85429e-01 0.1046 3.2000 3.46763e-06 24.2849 0.7307 6.86200e-03 6.3033 -2.21558e-01 53.513226 -28.485142  43.0606 43.2605  0.2357  0.2084 -0.200 -0.848 0 43.2611 13.6499 
SN: 334 334 10 101 X2 1 0.36883 0.00100 0.36996 0.00100 -9 -9 22.5555 14.5712 13.9479 56624.117 0.146 -1.04140e+00 0.3592 -6.14709e-02 3.84872e-02 22.2119 4.96398e-02 2.34018e-05 1.09477e-06 2.84117e-03 -1.96271e-07 -2.79417e-08 38 39.8517 0.3877 1 0 0.3679 41.4706 56624.062 -1.77464e+00 -1.03201e-02 3.2000 2.11629e-05 22.3211 0.3679 2.84040e-02 9.5122 0.1363 34.594639 -6.294986  41.6328 41.4728  0.1555  0.1099  0.160  1.029 0 41.4706 11.6861 
SN: 335 335 10 101 E2 1 0.57453 0.00100 0.57580 0.00100 -9 -9 11.2777 8.5638 7.5547 57025.484 0.571 -1.94773e+00 0.5444 -1.98572e-01 5.30185e-02 22.9187 6.22241e-02 1.22048e-05 7.19892e-07 6.53635e-03 -2.64700e-07 -1.44880e-08 27 19.8946 0.8352 1 0 0.5739 42.6219 57025.586 -1.75110e+00 -1.82422e-01 3.2000 1.22094e-05 22.9183 0.5739 2.74840e-02 5.0619 9.28600e-03 35.570263 -6.120923  42.6514 42.6184  0.2081  0.1767  0.033  0.159 0 42.6219 12.2833 
SN: 336 336 10 101 X3 1 1.04204 0.00100 1.04283 0.00100 -9 -9 16.2397 11.2328 9.6141 56570.703 0.787 0.7114 0.4800 -1.07909e-01 4.08675e-02 24.3850 4.89009e-02 3.16218e-06 1.45678e-07 4.26485e-03 -3.27569e-08 1.42258e-09 61 47.5919 0.9114 1 0 1.0418 44.2101 56571.023 0.3789 -1.40886e-01 3.2000 3.29245e-06 24.3412 1.0418 9.52700e-03 5.4038 -2.44110e-02 52.910736 -28.272924  44.1999 44.2008  0.1967  0.1631 -0.001 -0.004 0 44.2101 13.7062 
SN: 337 337 10 101 C3 1 0.79459 0.00100 0.79602 0.00100 -9 -9 21.5292 14.9216 12.0891 56921.199 0.855 0.5373 0.4352 6.87923e-02 5.10126e-02 24.0459 3.74222e-02 4.32157e-06 1.51549e-07 4.84601e-05 -2.79830e-08 -1.50717e-09 56 58.2611 0.3922 1 0 0.7939 43.4821 56921.410 0.6654 2.21670e-02 3.2000 4.13080e-06 24.0949 0.7939 2.74970e-02 3.7975 -2.29760e-01 36.752247 -5.207890  43.2710 43.4761  0.2084  0.1770 -0.205 -0.984 0 43.4821 13.4599 
SN: 338 338 10 101 X1 1 0.70998 0.00100 0.71124 0.00100 -9 -9 12.9726 9.2698 8.2992 56579.352 0.865 0.2602 0.6262 -1.28085e-01 5.00470e-02 23.3341 5.81003e-02 8.32458e-06 4.57603e-07 1.29524e-02 -1.76658e-07 -6.58866e-09 57 35.6393 0.9909 1 0 0.7106 43.1868 56579.758 0.3422 -1.06394e-01 3.2000 7.59673e-06 23.4334 0.7106 8.05200e-03 6.9805 -5.03450e-02 7.039558 -43.560036  43.1504 43.1769  0.1959  0.1621 -0.026 -0.135 0 43.1868 12.7984 
SN: 339 339 10 101 C2 1 0.56613 0.00100 0.56741 0.00100 -9 -9 8.6453 6.1357 5.1206 57048.234 1.169 -7.40337e-01 0.9972 6.21704e-03 6.98848e-02 23.6880 8.44378e-02 6.00883e-06 4.85959e-07 1.26404e-02 -2.96817e-07 -1.07795e-08 28 28.1998 0.5072 1 0 0.5671 42.5907 57048.590 -1.07540e+00 6.61081e-02 3.2000 6.58980e-06 23.5878 0.5671 2.12950e-02 6.3201 0.3309 35.072571 -5.052243  42.9345 42.5798  0.2839  0.2617  0.355  1.250 0 42.5907 12.9528 
SN: 340 340 10 101 E1 1 0.45037 0.00100 0.45140 0.00100 -9 -9 22.8148 15.4670 13.9200 56891.559 0.733 1.8249 0.4737 3.29063e-02 3.48019e-02 22.3366 4.35767e-02 2.08626e-05 8.54363e-07 2.39157e-03 -2.18590e-07 -1.78423e-08 48 48.6955 0.4854 1 0 0.4506 41.9914 56891.395 1.8457 -1.65881e-02 3.2000 2.12839e-05 22.3149 0.4506 7.37400e-03 6.1794 -1.50493e-01 9.563834 -44.217148  41.8568 41.9846  0.1614  0.1181 -0.128 -0.792 0 41.9914 11.6799 
SN: 341 341 10 101 S1 1 0.27865 0.00100 0.27910 0.00100 -9 -9 56.3039 41.0978 37.2035 57023.699 0.157 0.5340 0.2105 -5.76683e-02 2.61141e-02 21.1425 3.39643e-02 6.26600e-05 1.99113e-06 1.85370e-03 -2.18477e-07 -4.16576e-08 31 15.4969 0.9938 1 0 0.2777 40.7625 57023.504 0.4609 -6.26885e-02 3.2000 6.32479e-05 21.1324 0.2777 1.13230e-02 5.5428 -1.48200e-02 54.514599 -28.984388  40.7718 40.7677  0.1268  0.0630  0.004  0.032 0 40.7625 10.4974 
SN: 342 342 10 101 S2 1 0.45728 0.00100 0.45833 0.00100 -9 -9 21.7043 17.9905 14.0015 56977.742 0.464 0.9139 0.3976 -1.20544e-01 3.26017e-02 22.2743 4.41521e-02 2.20941e-05 9.16990e-07 2.72768e-03 -1.71322e-07 -1.54654e-08 53 45.9567 0.7737 1 0 0.4582 42.0346 56978.445 0.9087 -1.05066e-01 3.2000 2.35259e-05 22.2061 0.4582 5.35640e-02 7.5161 0.1114 42.353573 -0.264299  42.1580 42.0239  0.1524  0.1055  0.134  0.880 0 42.0346 11.5711 
SN: 343 343 10 101 X1 1 0.42992 0.00100 0.43043 0.00100 -9 -9 12.5047 9.9560 6.5945 56905.953 0.697 -1.05559e+00 0.4940 5.55444e-02 5.54111e-02 22.9091 7.11071e-02 1.23129e-05 8.33389e-07 7.18509e-03 -2.52090e-07 -3.04325e-08 45 57.8608 0.1127 1 0 0.4297 41.8686 56905.715 -1.42083e+00 3.48539e-02 3.2000 1.34396e-05 22.8140 0.4297 1.16220e-02 8.3618 6.91520e-02 54.617058 -28.778051  41.9536 41.8649  0.1908  0.1559  0.089  0.465 0 41.8686 12.1790 
SN: 344 344 10 101 X1 1 0.81415 0.00100 0.81483 0.00100 -9 -9 10.3725 7.7326 7.5815 56632.398 1.249 -2.16108e+00 0.8358 4.77568e-02 9.23619e-02 23.8005 7.80353e-02 5.41727e-06 4.03690e-07 -2.03938e-04 -1.67493e-07 2.65848e-09 51 43.0423 0.8073 1 0 0.8135 43.5472 56633.156 -1.56841e-02 -1.53548e-02 3.2000 3.98001e-06 24.1353 0.8135 7.24600e-03 4.4060 -8.47959e-01 53.552925 -28.652903  42.7152 43.5409  0.3643  0.3473 -0.826 -2.267 0 43.5472 13.5003 
SN: 346 346 10 101 S2 1 0.38962 0.00100 0.39059 0.00100 -9 -9 10.6624 8.7922 8.4247 56936.691 0.806 1.5405 0.6413 0.2698 5.73542e-02 23.0794 9.01111e-02 1.05252e-05 9.10814e-07 1.14194e-02 -3.31710e-07 -4.05043e-08 43 32.0770 0.9091 1 0 0.3889 41.6122 56937.680 1.6697 0.2826 3.2000 1.22150e-05 22.9178 0.3889 9.33660e-02 7.8935 0.1666 43.588127 0.528455  41.8017 41.6126  0.1881  0.1525  0.189  1.006 0 41.6122 12.2828 
SN: 347 347 10 101 X1+X2 1 0.47213 0.00100 0.47337 0.00100 -9 -9 30.9986 21.6868 15.0311 56630.426 0.378 0.9691 0.2994 2.50640e-02 2.92502e-02 22.4714 3.40394e-02 1.84256e-05 5.86819e-07 1.29154e-03 -7.77270e-08 -1.08617e-08 86 69.3594 0.9048 1 0 0.4720 42.1113 56630.332 0.6359 -1.82459e-02 3.2000 1.63843e-05 22.5989 0.4720 1.89300e-02 4.7775 -2.33434e-01 33.586113 -5.284172  41.8969 42.1066  0.1411  0.0883 -0.210 -1.486 0 42.1113 11.9639 
SN: 348 348 10 101 X3 1 0.68051 0.00100 0.68169 0.00100 -9 -9 22.2240 22.1169 17.5447 56963.160 3.398 1.7032 0.3778 -1.36544e-02 5.22307e-02 23.3110 4.36871e-02 8.50339e-06 3.49131e-07 1.97084e-02 -9.40324e-08 -1.29781e-08 50 28.0186 0.9963 1 0 0.6797 43.0687 56963.004 1.8642 2.15563e-02 3.2000 7.06849e-06 23.5117 0.6797 8.04760e-02 4.1021 -1.24872e-01 43.259769 0.970866  42.9632 43.0646  0.1412  0.0886 -0.101 -0.718 0 43.0687 12.8767 
SN: 349 349 10 101 X1 1 0.50141 0.00100 0.50196 0.00100 -9 -9 20.2346 12.9815 11.2984 56959.004 0.491 -8.08288e-03 0.3492 2.52735e-02 3.55891e-02 22.8624 3.88912e-02 1.28539e-05 4.68776e-07 1.77292e-03 -7.57919e-08 -8.57741e-09 53 35.7816 0.9735 1 0 0.5014 42.2687 56958.547 0.1386 2.96316e-02 3.2000 1.15439e-05 22.9791 0.5014 1.21000e-02 8.5435 -1.32481e-01 53.748211 -29.727982  42.1504 42.2628  0.1570  0.1120 -0.112 -0.716 0 42.2687 12.3441 
SN: 350 350 10 101 S2 1 0.44237 0.00100 0.44289 0.00100 -9 -9 32.9322 24.3368 20.4798 56945.320 0.234 0.6274 0.2192 -2.20001e-01 2.96386e-03 21.8791 2.52051e-02 3.17949e-05 7.46746e-07 1.97554e-05 -9.26844e-08 -2.16689e-10 47 52.9991 0.2874 1 0 0.4416 41.9387 56945.457 0.6678 -1.79375e-01 3.2000 3.10105e-05 21.9062 0.4416 1.34600e-02 7.6073 8.28750e-02 53.776993 -30.034121  42.0409 41.9384  0.1211  0.0507  0.103  0.847 0 41.9387 11.2712 
SN: 351 351 10 101 S2 1 0.87100 0.00100 0.87252 0.00100 -9 -9 9.8391 7.7296 5.6775 56570.711 0.152 0.7503 0.7314 -1.64742e-01 4.73502e-02 23.6533 6.29562e-02 6.20409e-06 3.70377e-07 1.31088e-02 -1.44955e-07 4.57821e-10 73 75.6027 0.4264 1 0 0.8723 43.7340 56570.125 7.42879e-02 -1.43070e-01 3.2000 4.93948e-06 23.9008 0.8723 2.59030e-02 5.9558 -9.05750e-02 35.534962 -6.053654  43.6555 43.7210  0.2136  0.1831 -0.066 -0.307 0 43.7340 13.2658 
SN: 352 352 10 101 E1 1 0.20069 0.00100 0.20169 0.00100 -9 -9 48.9184 38.1346 19.8264 56955.938 0.172 0.1935 0.1553 -1.06746e-01 2.51244e-02 20.3024 3.34382e-02 1.35849e-04 4.24894e-06 3.64915e-04 -1.99578e-07 -8.05700e-08 43 35.1526 0.8271 1 0 0.2015 39.9747 56955.766 -4.95496e-02 -1.09188e-01 3.2000 1.40318e-04 20.2672 0.2015 2.03520e-02 10.0672 5.28850e-02 34.909519 -4.164191  40.0410 39.9622  0.1283  0.0661  0.079  0.614 0 39.9747  9.6322 
SN: 353 353 10 101 C1 1 0.43631 0.00100 0.43747 0.00100 -9 -9 17.7572 14.8147 13.0305 56555.758 0.282 -8.05237e-01 0.3031 -8.61216e-02 3.22779e-02 22.5650 4.22275e-02 1.69048e-05 6.70430e-07 3.54906e-03 -1.25074e-07 -1.51541e-08 63 58.9308 0.6220 1 0 0.4395 41.9265 56556.211 -1.66223e-01 -2.29430e-02 3.2000 1.77614e-05 22.5113 0.4395 2.57050e-02 5.5409 0.1715 35.605881 -5.551712  42.0978 41.9028  0.1390  0.0850  0.195  1.402 0 41.9265 11.8763 
SN: 354 354 10 101 C1 1 0.13114 0.00100 0.13160 0.00100 -9 -9 97.9476 81.2372 57.4764 56628.094 0.148 0.7446 0.1312 0.2569 2.61549e-02 20.4294 3.43465e-02 1.20846e-04 3.88400e-06 -2.47549e-04 -1.05916e-07 -7.97960e-08 37 15.6824 0.9995 1 0 0.1303 38.9326 56628.184 0.7346 0.2698 3.2000 1.32647e-04 20.3283 0.1303 1.50140e-02 11.4640 0.1135 51.578106 -28.240244  39.0816 38.9466  0.1311  0.0713  0.135  1.030 0 38.9326  9.6933 
SN: 356 356 10 101 C1 1 0.35006 0.00100 0.35101 0.00100 -9 -9 38.4187 29.5816 27.9107 56550.430 0.191 -1.01965e+00 0.1889 -4.62781e-02 2.67784e-02 21.9026 3.37072e-02 3.11132e-05 9.81074e-07 1.35836e-03 -8.94845e-08 -1.98612e-08 59 44.0826 0.9260 1 0 0.3511 41.3521 56550.504 -1.09927e+00 -4.12748e-02 3.2000 2.82121e-05 22.0089 0.3511 7.61800e-03 5.1177 -8.48150e-02 10.036486 -44.569317  41.2780 41.3403  0.1290  0.0674 -0.062 -0.483 0 41.3521 11.3739 
SN: 360 360 10 101 C3 1 0.78601 0.00100 0.78729 0.00100 -9 -9 10.2049 8.4598 5.3183 56972.738 1.061 -2.92670e-01 0.7159 0.2825 9.17460e-02 24.8453 6.77109e-02 2.06951e-06 1.33173e-07 6.53070e-03 -5.78290e-08 -5.22046e-09 60 59.1263 0.5441 1 0 0.7888 43.4649 56972.883 0.2266 0.1604 3.2000 2.63877e-06 24.5815 0.7888 1.10100e-02 3.8881 -2.01097e-01 10.556765 -43.694843  43.2704 43.4472  0.3136  0.2937 -0.177 -0.564 0 43.4649 13.9465 
SN: 361 361 10 101 E2 1 0.53747 0.00100 0.53872 0.00100 -9 -9 11.7285 8.4575 7.9848 56959.527 0.808 0.8683 0.5847 9.08478e-02 4.88475e-02 23.5608 5.69567e-02 6.75579e-06 3.63863e-07 3.42438e-03 -1.28507e-07 -7.96643e-09 50 42.6403 0.7913 1 0 0.5379 42.4520 56959.070 0.6518 0.1162 3.2000 8.07278e-06 23.3674 0.5379 2.37100e-02 8.3445 0.2941 35.186718 -5.877985  42.7617 42.4438  0.2030  0.1707  0.318  1.565 0 42.4520 12.7324 
SN: 362 362 10 101 C2 1 0.34070 0.00100 0.34118 0.00100 -9 -9 20.2505 18.0285 17.2169 56553.465 0.377 -5.94729e-01 0.4520 -8.25591e-02 4.08818e-02 21.6533 5.80008e-02 3.91447e-05 2.14800e-06 9.65503e-03 -7.12467e-07 -7.09268e-08 24 27.6828 0.3227 1 0 0.3388 41.2619 56553.480 -3.21745e-01 -7.04882e-02 3.2000 3.69361e-05 21.7164 0.3388 9.44000e-03 8.9153 -8.65720e-02 54.297199 -29.591902  41.2042 41.2717  0.1455  0.0952 -0.067 -0.464 0 41.2619 11.0814 
SN: 364 364 10 101 X2 1 0.25491 0.00100 0.25583 0.00100 -9 -9 56.5415 53.3040 42.8422 57019.961 0.345 1.9790 0.3331 5.47010e-02 3.06487e-02 21.1443 3.98493e-02 6.25598e-05 2.33876e-06 3.90204e-03 -4.62321e-07 -5.72343e-08 36 18.4731 0.9953 1 0 0.2558 40.5587 57019.977 1.7566 4.48030e-02 3.2000 6.56947e-05 21.0912 0.2558 6.97700e-03 5.5740 4.57000e-02 7.389193 -43.834961  40.6163 40.5471  0.1346  0.0776  0.069  0.514 0 40.5587 10.4562 
SN: 365 365 10 101 E2 1 0.47457 0.00100 0.47508 0.00100 -9 -9 15.0829 12.2539 9.1979 56919.180 0.871 -1.58192e-01 0.5203 3.70876e-02 3.99313e-02 22.9124 5.29407e-02 1.22757e-05 6.13399e-07 3.38778e-03 -1.48166e-07 -1.42354e-08 47 44.6416 0.6113 1 0 0.4744 42.1248 56920.539 0.1744 0.1230 3.2000 1.00559e-05 23.1289 0.4744 1.39510e-02 3.4400 1.84700e-03 55.308537 -29.120018  42.1416 42.1200  0.1712  0.1312  0.022  0.126 0 42.1248 12.4939 
SN: 367 367 10 101 S1 1 0.66626 0.00100 0.66760 0.00100 -9 -9 8.3207 7.7657 6.6647 56996.969 0.871 1.4805 0.8555 2.99421e-02 2.81805e-02 23.5553 7.61626e-02 6.78993e-06 4.93406e-07 3.21298e-03 -3.26630e-07 -2.29866e-09 50 46.7938 0.6413 1 0 0.6674 43.0205 56996.543 1.1079 -1.37474e-02 3.2000 7.43779e-06 23.4564 0.6674 2.81860e-02 6.5729 4.12500e-03 36.060333 -4.743621  43.0368 43.0086  0.2241  0.1953  0.028  0.126 0 43.0205 12.8214 
SN: 368 368 10 101 X3 1 0.74276 0.00100 0.74400 0.00100 -9 -9 11.0089 10.6079 8.8176 56995.641 0.702 -3.95822e-01 0.6850 0.1134 6.65118e-02 24.1542 6.11832e-02 3.91135e-06 2.26741e-07 2.24672e-02 -1.13350e-07 -8.41884e-09 41 41.7087 0.4836 1 0 0.7441 43.3093 56995.309 -6.89844e-01 5.83390e-02 3.2000 3.65569e-06 24.2276 0.7441 1.00240e-02 6.2603 -2.14761e-01 9.187918 -44.640148  43.1059 43.2967  0.2105  0.1795 -0.191 -0.906 0 43.3093 13.5926 
SN: 369 369 10 101 C1 1 0.46296 0.00100 0.46405 0.00100 -9 -9 22.6403 16.5016 15.2274 56546.156 0.368 -1.34032e+00 0.3148 -8.43439e-02 3.13737e-02 22.6761 3.63853e-02 1.52606e-05 5.20081e-07 2.84219e-03 -8.35987e-08 -1.03237e-08 59 69.2339 0.1703 1 0 0.4639 42.0663 56546.500 -1.72971e+00 -8.55839e-02 3.2000 1.53521e-05 22.6696 0.4639 6.92400e-03 4.7226 4.95480e-02 8.064889 -42.966270  42.1283 42.0559  0.1413  0.0887  0.072  0.513 0 42.0663 12.0346 
SN: 371 371 10 101 S1 1 0.42728 0.00100 0.42833 0.00100 -9 -9 10.5685 9.8303 8.8315 56934.051 0.768 -2.49460e-01 0.5938 0.1707 4.75539e-02 22.9430 6.16910e-02 1.19347e-05 6.97762e-07 6.35712e-03 -2.07787e-07 -2.34966e-08 45 35.5730 0.8417 1 0 0.4281 41.8589 56935.066 -5.74365e-02 0.1783 3.2000 1.05923e-05 23.0725 0.4281 6.77200e-03 9.0441 -1.39949e-01 8.258164 -43.184811  41.7318 41.8490  0.1794  0.1417 -0.117 -0.653 0 41.8589 12.4375 
SN: 372 372 10 101 C3 1 0.30001 0.00100 0.30094 0.00100 -9 -9 133.5632 130.5189 109.1880 56581.223 0.144 -1.06262e+00 0.1095 -7.11015e-02 2.38556e-02 21.6301 3.00918e-02 3.99892e-05 1.12382e-06 1.72761e-04 -3.93763e-08 -2.05747e-08 47 18.0011 1 1 0 0.2996 40.9519 56581.215 -9.87026e-01 -2.58981e-02 3.2000 3.95477e-05 21.6422 0.2996 7.52900e-03 8.4734 0.1041 9.492037 -44.061230  41.0789 40.9519  0.1257  0.0608  0.127  1.010 0 40.9519 11.0072 
SN: 374 374 10 101 C2 1 0.31708 0.00100 0.31754 0.00100 -9 -9 56.4099 43.8863 42.5045 57004.992 0.203 0.1427 0.1748 -3.52592e-02 2.53652e-02 21.4814 3.22391e-02 4.58611e-05 1.38219e-06 4.45798e-04 -8.83036e-08 -2.61118e-08 47 26.2938 0.9955 1 0 0.3183 41.1043 57004.902 1.59780e-02 -5.93727e-02 3.2000 4.31680e-05 21.5471 0.3183 1.33890e-02 5.9385 -1.25441e-01 54.846760 -28.668571  40.9842 41.0907  0.1293  0.0679 -0.106 -0.824 0 41.1043 10.9121 
SN: 376 376 10 101 E2 1 0.35012 0.00100 0.35107 0.00100 -9 -9 17.7608 14.8240 10.2391 56590.227 0.390 0.1425 0.3673 0.1804 3.92630e-02 22.4135 6.48672e-02 1.94360e-05 1.19659e-06 4.39460e-03 -2.30196e-07 -3.50432e-08 43 48.9231 0.2474 1 0 0.3503 41.3464 56590.383 0.4544 0.1807 3.2000 1.80111e-05 22.4962 0.3503 7.88250e-02 8.1359 -1.37202e-01 43.201870 0.897006  41.2262 41.3407  0.1491  0.1007 -0.115 -0.768 0 41.3464 11.8611 
SN: 377 377 10 101 C3 1 0.75557 0.00100 0.75690 0.00100 -9 -9 17.0034 8.1413 7.2764 56934.137 0.520 -1.16010e+00 0.4533 0.1077 6.06065e-02 24.2235 4.94461e-02 3.66937e-06 1.70973e-07 6.18302e-03 -5.16800e-08 -3.90775e-09 62 71.9148 0.1825 1 0 0.7568 43.3545 56934.738 -8.76026e-01 2.01208e-02 3.2000 3.83161e-06 24.1765 0.7568 6.67800e-03 3.8820 -2.79778e-01 7.784430 -42.267750  43.0865 43.3421  0.2183  0.1886 -0.256 -1.171 0 43.3545 13.5415 
SN: 378 378 10 101 C2 1 0.45246 0.00100 0.45361 0.00100 -9 -9 18.1212 12.8229 11.3053 56956.879 0.384 -7.08893e-01 0.3601 -3.79026e-02 3.36388e-02 22.6871 4.29200e-02 1.51060e-05 6.09112e-07 3.47771e-03 -1.24650e-07 -1.24987e-08 55 55.1467 0.4691 1 0 0.4524 42.0014 56956.535 -8.41878e-01 -2.21609e-02 3.2000 1.51593e-05 22.6833 0.4524 2.63040e-02 6.8230 5.93210e-02 37.099541 -4.465348  42.0792 41.9966  0.1478  0.0988  0.083  0.559 0 42.0014 12.0483 
SN: 379 379 10 101 C2 1 0.69351 0.00100 0.69490 0.00100 -9 -9 5.5909 5.2312 5.0318 57023.504 1.269 0.1443 1.4170 0.2668 0.1145 24.0451 0.1307 4.32460e-06 5.53166e-07 7.14967e-02 -6.58894e-07 -3.92131e-08 43 38.7232 0.6967 1 0 0.6941 43.1244 57025.836 0.5179 0.1177 3.2000 4.25187e-06 24.0636 0.6941 2.07520e-02 4.6163 -5.57252e-01 35.288189 -5.138910  42.5816 43.1147  0.3525  0.3349 -0.533 -1.512 0 43.1244 13.4286 
SN: 380 380 10 101 S1 1 0.65129 0.00100 0.65249 0.00100 -9 -9 10.9663 10.7304 9.6907 56967.188 0.753 1.3309 0.7721 7.40236e-02 5.13647e-02 23.4064 6.79656e-02 7.78818e-06 5.03112e-07 1.35758e-02 -3.13695e-07 -1.20915e-08 59 57.0265 0.5486 1 0 0.6511 42.9547 56966.840 1.5079 7.45578e-03 3.2000 7.81679e-06 23.4024 0.6511 6.86900e-03 5.9876 -2.46169e-01 8.024968 -43.976002  42.7259 42.9485  0.2122  0.1815 -0.223 -1.049 0 42.9547 12.7674 
SN: 382 382 10 101 E2 1 0.40505 0.00100 0.40618 0.00100 -9 -9 23.3387 20.1603 19.7029 56611.812 0.269 -1.75949e-02 0.2326 -1.44244e-01 2.68570e-02 21.8944 3.48636e-02 3.13504e-05 1.02302e-06 1.05456e-03 -1.11232e-07 -1.77379e-08 43 46.7601 0.3598 1 0 0.4052 41.7174 56612.016 0.3682 -1.00514e-01 3.2000 2.89936e-05 21.9792 0.4052 2.37110e-02 9.2171 -1.17900e-02 35.730652 -5.621155  41.7235 41.7119  0.1345  0.0773  0.012  0.086 0 41.7174 11.3442 
SN: 384 384 10 101 X3 1 0.59987 0.00100 0.60120 0.00100 -9 -9 52.1996 43.6565 31.9859 56922.660 0.396 1.4537 0.2523 -4.28575e-02 2.75192e-02 22.8458 3.13992e-02 1.30519e-05 3.82970e-07 2.61584e-04 -4.56195e-08 -6.14152e-09 48 33.5569 0.9548 1 0 0.6000 42.7391 56922.566 1.1836 -8.76339e-02 3.2000 1.21003e-05 22.9280 0.6000 2.16700e-02 4.9450 -1.99297e-01 33.955128 -5.255035  42.5565 42.7318  0.1404  0.0873 -0.175 -1.248 0 42.7391 12.2930 
SN: 385 385 10 101 C1+C3 1 0.87084 0.00100 0.87217 0.00100 -9 -9 13.3651 11.2392 7.0555 56646.457 0.723 0.6926 0.5305 7.34390e-02 5.99828e-02 24.3075 4.71342e-02 3.39616e-06 1.50682e-07 1.28364e-02 -5.52917e-08 -3.09627e-09 87 64.6056 0.9655 1 0 0.8719 43.7327 56645.746 0.3810 4.55456e-03 3.2000 3.32998e-06 24.3289 0.8719 9.66500e-03 2.7020 -2.05534e-01 8.996829 -44.578793  43.5395 43.7206  0.2096  0.1784 -0.181 -0.864 0 43.7327 13.6939 
